INDEX,STD_YM,QU,HLD,DONG,CTGR,LCT,FRGH_PRK_ADDR,LA,LO
236,201901,Q1,0,변동,여객,변동 한전부근,대전 서구 변동중로 39 한국전력공사충남지사사옥,36.328523,127.373294
237,201901,Q1,0,변동,건설기계,서구 변동 한전 부근,대전 서구 변동중로 39 한국전력공사충남지사사옥,36.328523,127.373294
238,201902,Q1,1,관저1동,화물,관저동 원앙마을,대전시 서구 관저동 984,36.309077,127.338808
239,201902,Q1,1,관저1동,화물,관저동 원앙마을,대전시 서구 관저동 984,36.309077,127.338808
240,201902,Q1,1,관저1동,화물,관저동 원앙마을,대전시 서구 관저동 984,36.309077,127.338808
241,201902,Q1,1,관저1동,화물,관저동 원앙마을,대전시 서구 관저동 984,36.309077,127.338808
242,201902,Q1,1,관저1동,화물,관저동 원앙마을,대전시 서구 관저동 984,36.309077,127.338808
243,201902,Q1,1,관저1동,화물,관저동 원앙마을,대전시 서구 관저동 984,36.309077,127.338808
244,201902,Q1,1,관저1동,화물,관저동 원앙마을,대전시 서구 관저동 984,36.309077,127.338808
245,201902,Q1,1,관저1동,화물,관저동 원앙마을,대전시 서구 관저동 984,36.309077,127.338808
246,201902,Q1,1,관저1동,화물,관저동 원앙마을,대전시 서구 관저동 984,36.309077,127.338808
247,201902,Q1,1,관저1동,화물,관저동 원앙마을,대전시 서구 관저동 984,36.309077,127.338808
248,201902,Q1,1,관저1동,화물,관저동 원앙마을,대전시 서구 관저동 984,36.309077,127.338808
249,201902,Q1,1,관저1동,화물,관저동 원앙마을,대전시 서구 관저동 984,36.309077,127.338808
250,201902,Q1,1,관저1동,화물,관저동 원앙마을,대전시 서구 관저동 984,36.309077,127.338808
251,201902,Q1,1,관저1동,화물,관저동 원앙마을,대전시 서구 관저동 984,36.309077,127.338808
252,201902,Q1,1,관저1동,화물,관저동 원앙마을,대전시 서구 관저동 984,36.309077,127.338808
253,201902,Q1,1,관저1동,화물,관저동 원앙마을,대전시 서구 관저동 984,36.309077,127.338808
254,201902,Q1,1,관저1동,화물,관저동 원앙마을,대전시 서구 관저동 984,36.309077,127.338808
255,201902,Q1,1,관저1동,여객,관저동 원앙마을,대전시 서구 관저동 984,36.309077,127.338808
256,201902,Q1,1,관저1동,여객,관저동 원앙마을,대전시 서구 관저동 984,36.309077,127.338808
257,201902,Q1,1,관저1동,여객,관저동 원앙마을,대전시 서구 관저동 984,36.309077,127.338808
258,201902,Q1,1,관저1동,여객,관저동 원앙마을,대전시 서구 관저동 984,36.309077,127.338808
259,201902,Q1,1,관저1동,여객,관저동 원앙마을,대전시 서구 관저동 984,36.309077,127.338808
260,201902,Q1,1,관저1동,여객,관저동 원앙마을,대전시 서구 관저동 984,36.309077,127.338808
261,201902,Q1,1,관저1동,여객,관저동 원앙마을,대전시 서구 관저동 984,36.309077,127.338808
262,201902,Q1,1,정림동,건설기계,관저동 서대전컨벤션웨딩 부근,대전 유성구 도안대로 93,36.30956,127.333236
263,201902,Q1,1,정림동,건설기계,관저동 서대전컨벤션웨딩 부근,대전 유성구 도안대로 93,36.30956,127.333236
264,201902,Q1,1,정림동,건설기계,관저동 서대전컨벤션웨딩 부근,대전 유성구 도안대로 93,36.30956,127.333236
265,201902,Q1,1,정림동,건설기계,관저동 서대전컨벤션웨딩 부근,대전 유성구 도안대로 93,36.30956,127.333236
266,201903,Q1,0,정림동,화물,정림동 정림서로 부근,대전광역시 서구 정림동 704,36.303873,127.364583
267,201903,Q1,0,정림동,화물,정림동 정림서로 부근,대전광역시 서구 정림동 704,36.303873,127.364583
268,201903,Q1,0,정림동,화물,정림동 정림서로 부근,대전광역시 서구 정림동 704,36.303873,127.364583
269,201903,Q1,0,정림동,화물,정림동 정림서로 부근,대전광역시 서구 정림동 704,36.303873,127.364583
270,201903,Q1,0,도마2동,화물,정림동 정림서로 부근,대전광역시 서구 정림동 704,36.303873,127.364583
271,201903,Q1,0,정림동,화물,정림동 정림서로 부근,대전광역시 서구 정림동 704,36.303873,127.364583
272,201903,Q1,0,정림동,화물,정림동 정림서로 부근,대전광역시 서구 정림동 704,36.303873,127.364583
273,201903,Q1,0,정림동,화물,정림동 정림서로 부근,대전광역시 서구 정림동 704,36.303873,127.364583
274,201903,Q1,0,정림동,화물,정림동 계백로 부근,대전광역시 서구 도마동 566,36.309884,127.369735
275,201903,Q1,0,정림동,화물,정림동 정림서로 부근,대전광역시 서구 정림동 704,36.303873,127.364583
276,201903,Q1,0,정림동,화물,정림동 정림서로 부근,대전광역시 서구 정림동 704,36.303873,127.364583
277,201903,Q1,0,정림동,화물,정림동 정림로 부근,대전광역시 서구 정림동 704,36.303873,127.364583
278,201903,Q1,0,정림동,화물,정림동 정림로 부근,대전광역시 서구 정림동 704,36.303873,127.364583
279,201903,Q1,0,정림동,여객,정림동 정림서로 부근,대전광역시 서구 정림동 704,36.303873,127.364583
280,201903,Q1,0,복수동,여객,정림동 정림서로 부근,대전광역시 서구 정림동 704,36.303873,127.364583
281,201903,Q1,0,복수동,여객,정림동 정림서로 부근,대전광역시 서구 정림동 704,36.303873,127.364583
282,201903,Q1,0,복수동,여객,정림동 정림서로 부근,대전광역시 서구 정림동 704,36.303873,127.364583
283,201903,Q1,0,복수동,건설기계,서구 정림동 국민체육센터 부근,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
284,201904,Q2,0,복수동,화물,복수동 오량마을 부근,대전 서구 복수중로 30,36.306589,127.377211
285,201904,Q2,0,가수원동,화물,복수동 오량마을 부근,대전 서구 복수중로 30,36.306589,127.377211
286,201904,Q2,0,가수원동,화물,복수동 오량마을 부근,대전 서구 복수중로 30,36.306589,127.377211
287,201904,Q2,0,가수원동,화물,복수동 오량마을 부근,대전 서구 복수중로 30,36.306589,127.377211
288,201904,Q2,0,가수원동,화물,복수동 오량마을 부근,대전 서구 복수중로 30,36.306589,127.377211
289,201904,Q2,0,가수원동,화물,관저동 느리울 부근,대전광역시 서구 가수원동 1387,36.304111,127.3469
290,201904,Q2,0,복수동,화물,관저동 느리울 부근,대전광역시 서구 가수원동 1387,36.304111,127.3469
291,201904,Q2,0,가수원동,화물,관저동 느리울 부근,대전광역시 서구 가수원동 1387,36.304111,127.3469
292,201904,Q2,0,가수원동,화물,관저동 느리울 부근,대전광역시 서구 가수원동 1387,36.304111,127.3469
293,201904,Q2,0,가수원동,화물,관저동 느리울 부근,대전광역시 서구 가수원동 1387,36.304111,127.3469
294,201904,Q2,0,가수원동,화물,복수동 오량마을 부근,대전 서구 복수중로 30,36.306589,127.377211
295,201904,Q2,0,가수원동,화물,관저동 느리울 부근,대전광역시 서구 가수원동 1387,36.304111,127.3469
296,201904,Q2,0,가수원동,화물,관저동 느리울 부근,대전광역시 서구 가수원동 1387,36.304111,127.3469
297,201904,Q2,0,가수원동,화물,관저동 느리울 부근,대전광역시 서구 가수원동 1387,36.304111,127.3469
298,201904,Q2,0,가수원동,화물,관저동 느리울 부근,대전광역시 서구 가수원동 1387,36.304111,127.3469
299,201904,Q2,0,복수동,화물,관저동 느리울 부근,대전광역시 서구 가수원동 1387,36.304111,127.3469
300,201904,Q2,0,복수동,화물,관저동 느리울 부근,대전광역시 서구 가수원동 1387,36.304111,127.3469
301,201904,Q2,0,복수동,화물,관저동 느리울 부근,대전광역시 서구 가수원동 1387,36.304111,127.3469
302,201904,Q2,0,복수동,화물,관저동 느리울 부근,대전광역시 서구 가수원동 1387,36.304111,127.3469
303,201904,Q2,0,관저2동,여객,복수동 오량마을 부근,대전 서구 복수중로 30,36.306589,127.377211
304,201904,Q2,0,월평3동,여객,복수동 오량마을 부근,대전 서구 복수중로 30,36.306589,127.377211
305,201904,Q2,0,월평3동,여객,복수동 오량마을 부근,대전 서구 복수중로 30,36.306589,127.377211
306,201904,Q2,0,월평3동,여객,복수동 오량마을 부근,대전 서구 복수중로 30,36.306589,127.377211
307,201904,Q2,0,월평3동,건설기계,관저동 느리울13단지 앞 도로,대전 서구 관저동로 42,36.296183,127.34249
308,201905,Q2,1,월평3동,화물,월평동 은평공원,대전시 서구 월평동 313,36.359588,127.362905
309,201905,Q2,1,월평3동,화물,월평동 은평공원,대전시 서구 월평동 313,36.359588,127.362905
310,201905,Q2,1,월평3동,화물,월평동 은평공원,대전시 서구 월평동 313,36.359588,127.362905
311,201905,Q2,1,월평3동,화물,월평동 은평공원,대전시 서구 월평동 313,36.359588,127.362905
312,201905,Q2,1,월평3동,화물,월평동 은평공원,대전시 서구 월평동 313,36.359588,127.362905
313,201905,Q2,1,월평3동,화물,서대전 고등학교 부근,대전시 서구 월평동 307,36.360522,127.369137
314,201905,Q2,1,월평3동,화물,서대전 고등학교 부근,대전시 서구 월평동 307,36.360522,127.369137
315,201905,Q2,1,월평3동,여객,월평동 은평공원,대전시 서구 월평동 313,36.359588,127.362905
316,201905,Q2,1,월평3동,여객,월평동 은평공원,대전시 서구 월평동 313,36.359588,127.362905
317,201905,Q2,1,가수원동,여객,서대전 고등학교 부근,대전시 서구 월평동 307,36.360522,127.369137
318,201905,Q2,1,가수원동,건설기계,월평동 은평공원 부근,대전시 서구 월평동 313,36.359588,127.362905
319,201905,Q2,1,가수원동,건설기계,월평동 서대전고등학교 부근,대전시 서구 월평동 307,36.360522,127.369137
320,201905,Q2,1,가수원동,건설기계,월평동 서대전고등학교 부근,대전시 서구 월평동 307,36.360522,127.369137
321,201906,Q2,0,가수원동,화물,가수원 파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
322,201906,Q2,0,가수원동,화물,가수원 파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
323,201906,Q2,0,가수원동,화물,가수원 파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
324,201906,Q2,0,가수원동,화물,가수원 파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
325,201906,Q2,0,가수원동,화물,가수원 파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
326,201906,Q2,0,가수원동,화물,가수원 파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
327,201906,Q2,0,가수원동,화물,가수원 파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
328,201906,Q2,0,가수원동,화물,가수원 파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
329,201906,Q2,0,가수원동,화물,가수원 파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
330,201906,Q2,0,가수원동,화물,가수원 파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
331,201906,Q2,0,가수원동,화물,가수원 파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
332,201906,Q2,0,가수원동,화물,가수원 파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
333,201906,Q2,0,가수원동,화물,가수원 파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
334,201906,Q2,0,가수원동,화물,가수원 파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
335,201906,Q2,0,가수원동,화물,가수원 파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
336,201906,Q2,0,가수원동,화물,가수원 파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
337,201906,Q2,0,가수원동,여객,가수원 파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
338,201906,Q2,0,가수원동,건설기계,가수원동 가수원파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
339,201906,Q2,0,가수원동,건설기계,가수원동 가수원파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
340,201906,Q2,0,가수원동,건설기계,가수원동 가수원파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
341,201906,Q2,0,가수원동,건설기계,가수원동 가수원파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
342,201906,Q2,0,가수원동,건설기계,가수원동 가수원파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
343,201906,Q2,0,가수원동,건설기계,가수원동 가수원파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
344,201906,Q2,0,가수원동,건설기계,가수원동 가수원파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
345,201906,Q2,0,가수원동,건설기계,가수원동 가수원파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
346,201906,Q2,0,가수원동,건설기계,가수원동 가수원파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
347,201906,Q2,0,가수원동,건설기계,가수원동 가수원파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
348,201906,Q2,0,정림동,건설기계,가수원동 가수원파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
349,201906,Q2,0,정림동,건설기계,가수원동 가수원파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
350,201906,Q2,0,정림동,건설기계,가수원동 가수원파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
351,201906,Q2,0,정림동,건설기계,가수원동 가수원파출소 부근,대전 서구 용소로40번길 7 가수원파출소,36.309016,127.352326
352,201907,Q3,0,정림동,화물,서구국민체육센터,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
353,201907,Q3,0,정림동,화물,서구국민체육센터,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
354,201907,Q3,0,정림동,화물,서구국민체육센터,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
355,201907,Q3,0,정림동,화물,서구국민체육센터,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
356,201907,Q3,0,정림동,화물,서구국민체육센터,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
357,201907,Q3,0,정림동,화물,서구국민체육센터,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
358,201907,Q3,0,정림동,화물,서구국민체육센터,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
359,201907,Q3,0,정림동,화물,서구국민체육센터,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
360,201907,Q3,0,정림동,화물,서구국민체육센터,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
361,201907,Q3,0,정림동,화물,대전 서구 서구국민체육센터,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
362,201907,Q3,0,정림동,화물,대전 서구 서구국민체육센터,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
363,201907,Q3,0,정림동,화물,대전 서구 서구국민체육센터,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
364,201907,Q3,0,정림동,화물,대전 서구 서구국민체육센터,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
365,201907,Q3,0,정림동,화물,대전 서구 서구국민체육센터,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
366,201907,Q3,0,정림동,화물,대전 서구 서구국민체육센터,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
367,201907,Q3,0,정림동,화물,대전 서구 서구국민체육센터,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
368,201907,Q3,0,정림동,화물,대전 서구 서구국민체육센터,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
369,201907,Q3,0,정림동,화물,대전 서구 서구국민체육센터,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
370,201907,Q3,0,정림동,여객,대전 서구 서구국민체육센터,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
371,201907,Q3,0,정림동,여객,대전 서구 서구국민체육센터,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
372,201907,Q3,0,정림동,여객,대전 서구 서구국민체육센터,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
373,201907,Q3,0,괴정동,여객,대전 서구 서구국민체육센터,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
374,201907,Q3,0,관저1동,여객,대전 서구 서구국민체육센터,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
375,201907,Q3,0,관저1동,건설기계,서구국민체육센터 부근,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
376,201907,Q3,0,관저1동,건설기계,서구국민체육센터 부근,대전 서구 정림서로 181 서구국민체육센터,36.30327,127.363052
