INDEX,STD_DATE,TCKT_NMBR,TP_CR,TCKT_ADDR,DONG,TW_CR,LA,LO
925,2019-06-17,1,자동차,대전시 서구 변동 60-10,변동,Y,36.32449,127.377737
926,2019-06-17,1,자동차,대전시 서구 변동 60-12 포도힐스5차,변동,N,36.323533,127.377354
927,2019-06-19,1,자동차,대전시 서구 갈마동 310-28 건물앞,갈마2동,N,36.351091,127.369971
928,2019-06-20,1,자동차,대전시 서구 둔산동 1897,둔산3동,N,36.350009,127.39615
929,2019-06-20,1,자동차,대전시 서구 탄방동 1482-2 주차장,탄방동,Y,36.345424,127.400163
930,2019-06-20,1,자동차,대전시 서구 가장동 54-42 앞,가장동,Y,36.333613,127.388491
931,2019-06-20,1,자동차,대전시 서구 복수동 287-8,복수동,Y,36.30986,127.373755
932,2019-06-20,1,자동차,대전시 서구 도마동 132-3,도마1동,N,36.315911,127.381302
933,2019-06-23,1,자동차,대전시 서구 갈마역로25번길 65-11 솔나리빌라 주차장,갈마1동,N,36.353647,127.37102
934,2019-06-24,1,자동차,대전시 서구 월평동 1543 인도,월평1동,N,36.353828,127.359309
935,2019-06-24,1,자동차,대전시 서구 갈마동 896,갈마1동,N,36.35117,127.373034
936,2019-06-24,1,자동차,대전시 서구 관저동 984 원앙마을2단지 202동 앞 지하주차장,관저1동,N,36.309077,127.338808
937,2019-06-24,1,자동차,"대전시 서구 도마동 51-11, 태극원룸 앞",도마1동,N,36.321332,127.371759
938,2019-06-24,1,자동차,대전시 서구 갈마동 313-21 시티팰리스 지하주차장,갈마2동,N,36.350313,127.369487
939,2019-06-25,1,자동차,대전시 서구 월평동 838,월평1동,N,36.355153,127.364379
940,2019-06-26,1,자동차,대전시 서구 괴정동 125-25,괴정동,N,36.339998,127.375519
941,2019-06-26,1,자동차,대전시 서구 괴정동 59-8 앞,괴정동,N,36.33855,127.384721
942,2019-06-26,1,자동차,대전광역시 서구 가수원동 641-22,가수원동,Y,36.299119,127.350315
943,2019-06-28,1,자동차,대전시 서구 갈마중로 13-26,갈마2동,N,36.348443,127.370293
944,2019-06-30,1,자동차,대전시 서구 갈마동 290-2,갈마1동,N,36.354002,127.365001
945,2019-07-01,1,자동차,대전 서구 계룡로 338,갈마1동,N,36.353596,127.366486
946,2019-07-01,1,자동차,대전 서구 가수원로 83,가수원동,N,36.301621,127.349793
947,2019-07-02,1,자동차,대전시 서구 도마동 549-13,도마2동,N,36.312567,127.369145
948,2019-07-03,1,자동차,대전시 서구 갈마동 393-1 도로 코너,갈마1동,N,36.34465,127.36882
949,2019-07-03,1,자동차,대전시 서구 가장동 36-15,가장동,N,36.328564,127.384755
950,2019-07-03,1,자동차,대전시 서구 갈마동 362-2,갈마2동,N,36.347711,127.370054
951,2019-07-05,1,자동차,대전 서구 관저로 48,관저2동,N,36.297366,127.328385
952,2019-07-05,1,자동차,대전시 서구 도마1동 30-39,도마1동,N,36.323618,127.37291
953,2019-07-05,1,자동차,대전시 서구 탄방동 989,탄방동,N,36.346052,127.394176
954,2019-07-05,1,자동차,대전시 관저동 1252 공원 옆,관저2동,N,36.300302,127.337657
955,2019-07-05,1,자동차,대전시 서구 복수동 503,복수동,N,36.298841,127.377773
956,2019-07-09,1,자동차,대전시 서구 관저동 1912-3,관저1동,N,36.302187,127.332976
957,2019-07-09,1,자동차,대전시 서구 관저동 1912-3,관저1동,N,36.302187,127.332976
958,2019-07-09,1,자동차,대전시 서구 갈마동 329-1,갈마1동,N,36.349564,127.364201
959,2019-07-09,1,자동차,대전시 서구 갈마동 410-2,갈마1동,N,36.340416,127.367584
960,2019-07-10,1,자동차,대전시 서구 복수동 283-267,복수동,N,36.3095,127.375395
961,2019-07-12,1,자동차,대전시 서구 관저동 1769,관저1동,Y,36.303242,127.336296
962,2019-07-12,1,자동차,대전시 서구 도안동 1354,가수원동,N,36.318795,127.342445
963,2019-07-15,1,자동차,대전시 서구 정림동 8-29,정림동,Y,36.305812,127.370024
964,2019-07-15,1,자동차,대전시 서구 정림동 526,정림동,N,36.30687,127.36545
965,2019-07-16,1,자동차,대전시 서구 갈마동 343-28,갈마2동,Y,36.348179,127.371521
966,2019-07-16,1,자동차,대전시 서구 갈마동 343-28,갈마2동,Y,36.348179,127.371521
967,2019-07-16,1,자동차,대전시 서구 갈마동 343-28,갈마2동,N,36.348179,127.371521
968,2019-07-17,1,자동차,대전 서구 배재로 155-40,도마2동,N,36.320087,127.366401
969,2019-07-18,1,자동차,대전시 서구 도산로 370번길 55 101동 앞 주차장,용문동,Y,36.335529,127.394859
970,2019-07-19,1,자동차,대전시 서구 변동 20-23,변동,N,36.328087,127.376171
971,2019-07-19,1,자동차,대전시 변동 254-32,변동,N,36.331151,127.367436
972,2019-07-19,1,자동차,대전시 서구 탄방동 732 그랑수아빌딩,탄방동,N,36.348057,127.389838
973,2019-07-19,1,자동차,대전시 서구 변동 71-6 앞 도로,변동,N,36.329945,127.376379
974,2019-07-23,1,자동차,대전 서구 신갈마로 95 갈마아파트,갈마1동,N,36.342835,127.368155
975,2019-07-23,1,자동차,대전시 서구 갈마중로 13-24,갈마2동,N,36.348452,127.370449
976,2019-07-24,1,자동차,대전시 서구 관저동 988-2,관저1동,N,36.309163,127.334687
977,2019-07-24,1,자동차,대전시 서구 관저동 1771,관저1동,N,36.303854,127.336291
978,2019-07-24,1,자동차,대전시 서구 월평동 1373,월평1동,N,36.35346,127.354521
979,2019-07-24,1,자동차,대전 서구 둔산로 15,둔산2동,N,36.35414,127.375662
980,2019-07-24,1,자동차,대전시 서구 탄방동 1047 공영주차장,탄방동,N,36.34597,127.395937
981,2019-07-24,1,자동차,대전 서구 도마로 59,변동,N,36.32262,127.376716
982,2019-07-24,1,자동차,대전 서구 탄방동 589,탄방동,N,36.348239,127.384823
983,2019-07-25,1,자동차,대전시 서구 변동 57-4,변동,Y,36.322572,127.376304
984,2019-07-25,1,자동차,대전시 서구 복수남로 52,복수동,N,36.298487,127.375627
985,2019-07-26,1,자동차,대전시 서구 월평동로 45 102동 지하주차장,월평3동,N,36.359059,127.366798
986,2019-07-26,1,자동차,"대전시 서구 청사로 70, 누리아파트 107동 지하주차장 2층 14",월평3동,N,36.358696,127.369765
987,2019-07-26,1,자동차,"대전시 서구 청사로 70, 누리아파트 103동 지하주차장 1층 5",월평3동,N,36.359018,127.36925
988,2019-07-26,1,자동차,대전시 서구 오량4길 61,복수동,N,36.308983,127.378305
989,2019-07-27,1,자동차,대전시 서구 가수원동 1018~842사이 도로,가수원동,N,36.304561,127.34841
990,2019-07-29,1,자동차,대전시 서구 관저동 1022,관저2동,N,36.299585,127.335191
991,2019-07-30,1,자동차,대전시 서구 정림동 285-1 중부고속관광,정림동,Y,36.312105,127.356922
992,2019-07-30,1,자동차,대전시 서구 용화5길 18,도마1동,N,36.32011,127.375945
993,2019-07-30,1,자동차,대전시 서구 월평동 222 한아름아파트 1지하주차장,월평2동,N,36.363485,127.37551
994,2019-07-30,1,자동차,대전시 서구 월평동 222 한아름아파트 1지하주차장,월평2동,N,36.363485,127.37551
995,2019-07-30,1,자동차,대전시 서구 괴정동 112-31,괴정동,N,36.337572,127.378535
996,2019-08-01,1,자동차,대전광역시 서구 갈마동 396-12 주차장 내,갈마2동,Y,36.345013,127.370989
997,2019-08-01,1,자동차,대전광역시 서구 괴정동 415,괴정동,N,36.340484,127.373555
998,2019-08-02,1,자동차,대전광역시 서구 갈마로 160(kt빌리지아파트),괴정동,Y,36.336727,127.375456
999,2019-08-02,1,자동차,대전광역시 서구 도마동 113-10,도마2동,N,36.318033,127.37173
1000,2019-08-05,1,자동차,대전광역시 서구 월평동 411,월평1동,N,36.357397,127.359413
1001,2019-08-05,1,자동차,대전광역시 서구 도산로 450,용문동,N,36.342272,127.398761
1002,2019-08-05,1,자동차,대전광역시 서구 월평북로 11 2단지 207동 지상 주차장,월평2동,N,36.363639,127.370494
1003,2019-08-06,1,자동차,대전광역시 서구 탄방동 산호아파트 106동 107동 3지하주차장,탄방동,Y,36.34547,127.386137
1004,2019-08-06,1,자동차,대전광역시 서구 둔산남로 209번길 6,둔산3동,N,36.349727,127.401021
1005,2019-08-07,1,자동차,대전광역시 서구 괴정동 124-3,괴정동,N,36.338897,127.376954
1006,2019-08-08,1,자동차,대전광역시 서구 도마6길 13,도마1동,N,36.317584,127.378916
1007,2019-08-08,1,자동차,대전광역시 서구 갈마로 211번길 31,괴정동,N,36.337372,127.379918
1008,2019-08-12,1,자동차,대전광역시 서구 계룡로 636번길 14-23,용문동,N,36.339122,127.390832
1009,2019-08-12,1,자동차,대전광역시 서구 관저동 997(원앙마을4단지 방향),관저1동,N,36.304634,127.338834
1010,2019-08-12,1,자동차,대전광역시 서구 월평동 1547 공영주차장,월평1동,N,36.354659,127.364695
1011,2019-08-12,1,자동차,대전시 서구 갈마동 264-7 동남빌라 앞,갈마1동,N,36.354838,127.371334
1012,2019-08-13,1,자동차,대전광역시 서구 월평동 1543,월평1동,N,36.353828,127.359309
1013,2019-08-13,1,자동차,대전광역시 서구 괴정로 14,괴정동,N,36.340181,127.375919
1014,2019-08-13,1,자동차,대전광역시 서구 탄방동 71-19,탄방동,N,36.341439,127.396361
1015,2019-08-14,1,자동차,"대전광역시 서구 월평북로 11, 3단지 주차장(303동)",월평2동,Y,36.363639,127.370494
1016,2019-08-16,1,자동차,대전광역시 서구 동서대로 997번길 78,내동,Y,36.335946,127.376209
1017,2019-08-16,1,자동차,대전광역시 서구 갈마동 345-18,갈마2동,N,36.347187,127.373178
1018,2019-08-19,1,자동차,대전광역시 서구 동서대로 997번길 78,내동,Y,36.335946,127.376209
1019,2019-08-20,1,자동차,대전광역시 서구 도마동 137-28,도마1동,Y,36.314405,127.384587
1020,2019-08-20,1,자동차,대전광역시 서구 정림동 127-1,정림동,N,36.305506,127.368312
1021,2019-08-22,1,자동차,대전 서구 신갈마로 95,갈마1동,N,36.343179,127.366749
1022,2019-08-22,1,자동차,대전광역시 서구 대덕대로 22번길 5-10,내동,N,36.33559,127.373493
1023,2019-08-23,1,자동차,대전광역시 서구 월평동 808,월평1동,N,36.355141,127.365515
1024,2019-08-26,1,자동차,대전광역시 서구 월평동 804,월평1동,Y,36.354809,127.365808
1025,2019-08-26,1,자동차,대전 서구 봉우로8번길 23,관저1동,N,36.302551,127.333719
1026,2019-08-26,1,자동차,대전광역시 서구 갈마동 362-1 지하3층,갈마2동,N,36.348287,127.369804
1027,2019-08-26,1,자동차,대전광역시 서구 정림로 10번길 17,정림동,Y,36.301797,127.367328
1028,2019-08-27,1,자동차,대전광역시 서구 변동 70-9,변동,N,36.330668,127.37683
1029,2019-08-27,1,자동차,대전광역시 서구 용문동 592-6 주차장,용문동,N,36.337843,127.391053
1030,2019-08-29,1,자동차,대전광역시 서구 청사로 70 누리아파트 정문,월평3동,N,36.35883,127.371235
1031,2019-08-29,1,자동차,대전광역시 서구 관저동 1515 지하주차장,관저2동,Y,36.298582,127.337916
1032,2019-08-30,1,자동차,대전광역시 서구 월평동 730,월평1동,Y,36.355315,127.367731
1033,2019-08-30,1,자동차,대전광역시 서구 신갈마로 181번길 55,갈마1동,N,36.349514,127.364959
1034,2019-08-30,1,자동차,대전광역시 서구 탄방동 1449,탄방동,N,36.344797,127.384917
1035,2019-08-30,1,자동차,대전광역시 서구 관저동 1961-6,관저2동,N,36.294546,127.325236
1036,2019-08-30,1,자동차,대전광역시 서구 괴정동 98-33,괴정동,N,36.336562,127.380191
1037,2019-08-30,1,자동차,대전광역시 서구 괴정동 98-33,괴정동,N,36.336562,127.380191
1038,2019-09-06,1,자동차,대전광역시 서구 남선로 66 무료주차장,탄방동,Y,36.346078,127.397607
1039,2019-09-06,1,자동차,대전 서구 유등로 373,변동,N,36.325001,127.385852
1040,2019-09-06,1,자동차,대전 서구 신갈마로 102,갈마1동,Y,36.342667,127.368858
1041,2019-09-06,1,자동차,대전광역시 서구 괴곡동 747,가수원동,N,36.279734,127.353782
1042,2019-09-06,1,자동차,대전 서구 청사로 281,둔산2동,N,36.361378,127.393355
1043,2019-09-06,1,자동차,대전 서구 청사로 281,둔산2동,N,36.361378,127.393355
1044,2019-09-06,1,자동차,대전 서구 청사로 281,둔산2동,N,36.361378,127.393355
1045,2019-09-06,1,자동차,대전 서구 청사로 281,둔산2동,N,36.361378,127.393355
1046,2019-09-06,1,자동차,대전 서구 청사로 281,둔산2동,N,36.361378,127.393355
1047,2019-09-06,1,자동차,대전 서구 청사로 281,둔산2동,N,36.361378,127.393355
1048,2019-09-06,1,자동차,대전 서구 청사로 281,둔산2동,N,36.361378,127.393355
1049,2019-09-06,1,자동차,대전 서구 청사로 281,둔산2동,N,36.361378,127.393355
1050,2019-09-06,1,자동차,대전 서구 청사로 281,둔산2동,N,36.361378,127.393355
1051,2019-09-06,1,자동차,대전광역시 서구 갈마동 261-1,갈마1동,N,36.354145,127.368041
1052,2019-09-06,1,자동차,대전광역시 서구 월평동 362,월평1동,N,36.356607,127.358228
1053,2019-09-06,1,자동차,대전광역시 서구 갈마동 1496 인근,갈마1동,N,36.350417,127.368762
1054,2019-09-09,1,자동차,대전광역시 서구 월평동 575 앞,월평1동,N,36.357762,127.365193
1055,2019-09-11,1,자동차,대전광역시 서구 갈마동 348-5,갈마2동,Y,36.346893,127.372155
1056,2019-09-11,1,자동차,대전광역시 서구 괴정동 12-8,괴정동,N,36.340838,127.380971
1057,2019-09-11,1,자동차,대전광역시 서구 둔산동 1965,둔산3동,N,36.35019,127.398065
1058,2019-09-11,1,자동차,대전 서구 도산로431번길 21,탄방동,N,36.341653,127.395836
1059,2019-09-16,1,자동차,대전광역시 서구 복수동 700 앞,복수동,N,36.29801,127.380819
1060,2019-09-16,1,자동차,대전광역시 서구 복수동 55-2,복수동,N,36.294706,127.378085
1061,2019-09-16,1,자동차,대전광역시 서구 복수동 781 공영주차장,복수동,Y,36.297643,127.37795
1062,2019-09-16,1,자동차,대전광역시 서구 복수동 781 공영주차장,복수동,N,36.297643,127.37795
1063,2019-09-16,1,자동차,대전광역시 서구 탄방동 1196,탄방동,N,36.347989,127.395988
1064,2019-09-18,1,자동차,대전광역시 서구 도마17길 83,도마1동,N,36.320091,127.382627
1065,2019-09-18,1,자동차,대전광역시 서구 괴정동 13-2 성원아파트 앞,괴정동,N,36.340907,127.38048
1066,2019-09-20,1,자동차,대전광역시 서구 탄방동 511-9,탄방동,N,36.343165,127.379627
1067,2019-09-20,1,자동차,"대전광역시 서구 탄방동 문정로 2번길 113, 1층 주차장",탄방동,N,36.343047,127.386401
1068,2019-09-20,1,자동차,대전광역시 서구 월평동 1548 인근,월평1동,Y,36.3546,127.365609
1069,2019-09-20,1,자동차,대전광역시 서구 탄방동 1348,탄방동,N,36.347536,127.400849
1070,2019-09-20,1,자동차,대전 서구 둔산북로 215,둔산3동,N,36.356553,127.398206
1071,2019-09-20,1,자동차,대전광역시 서구 탄방동 768,탄방동,N,36.34367,127.388346
1072,2019-09-25,1,자동차,대전광역시 서구 갈마동 403-8,갈마2동,N,36.343237,127.372708
1073,2019-09-25,1,자동차,대전광역시 서구 변동 78-8,변동,N,36.328698,127.372223
1074,2019-09-25,1,자동차,대전광역시 서구 변동 78-8,변동,N,36.328698,127.372223
1075,2019-09-25,1,자동차,대전광역시 서구 도마동 85-5,도마1동,N,36.31942,127.383724
1076,2019-09-26,1,자동차,대전 서구 가장로 106,가장동,Y,36.332889,127.384442
1077,2019-09-27,1,자동차,대전광역시 서구 둔산동 1203,둔산2동,N,36.3495,127.379465
1078,2019-09-30,1,자동차,대전광역시 서구 관저동 1952-3,관저2동,N,36.296777,127.326119
1079,2019-10-02,1,자동차,대전광역시 서구 둔산동 1511,둔산1동,N,36.35015,127.393665
1080,2019-10-02,1,자동차,대전광역시 서구 둔산동 1511,둔산1동,N,36.35015,127.393665
1081,2019-10-04,1,자동차,대전광역시 서구 월평동 271 앞 노상주차장,월평2동,N,36.360176,127.37694
1082,2019-10-04,1,자동차,대전광역시 서구 월평동 1197,월평1동,N,36.355117,127.356023
1083,2019-10-04,1,자동차,대전광역시 서구 둔산동 1809,둔산3동,Y,36.353981,127.397368
1084,2019-10-04,1,자동차,대전광역시 서구 용문동 257-7,용문동,N,36.337522,127.39344
1085,2019-10-07,1,자동차,대전광역시 서구 월평중로 13번길 56,월평1동,Y,36.355836,127.360785
1086,2019-10-07,1,자동차,대전 서구 청사로 282,둔산2동,N,36.359036,127.397217
1087,2019-10-07,1,자동차,대전광역시 서구 관저북로 71 노상주차장,관저1동,N,36.308317,127.336565
1088,2019-10-08,1,자동차,대전광역시 서구 관저동로 91,관저2동,N,36.300325,127.34024
1089,2019-10-10,1,자동차,대전 서구 대덕대로 150,갈마2동,Y,36.344593,127.376886
1090,2019-10-11,1,자동차,대전광역시 서구 월평동 129-1,월평1동,Y,36.345155,127.355414
1091,2019-10-11,1,자동차,대전광역시 서구 복수동 702,복수동,N,36.297666,127.380633
1092,2019-10-14,1,자동차,대전광역시 서구 둔산동 1119 지하3층,둔산2동,N,36.350689,127.374186
1093,2019-10-14,1,자동차,대전광역시 서구 괴정동 82-8,괴정동,N,36.336156,127.385308
1094,2019-10-15,1,자동차,대전광역시 서구 도산로 258-2 건물주차장,가장동,Y,36.330145,127.383595
1095,2019-10-15,1,자동차,대전광역시 서구 문정로89번길 20 단홍갈비 주차장,탄방동,N,36.347686,127.389473
1096,2019-10-16,1,자동차,대전광역시 서구 도솔로 322번길 12 앞 도로,괴정동,N,36.335745,127.384219
1097,2019-10-16,1,자동차,대전광역시 서구 도산로 292-9 앞 도로,가장동,N,36.332178,127.38633
1098,2019-10-16,1,자동차,대전광역시 서구 변동 254-291,변동,N,36.33087,127.368797
1099,2019-10-17,1,자동차,대전광역시 서구 도마동 561-16 굴다리 입구,도마2동,N,36.310295,127.369008
1100,2019-10-17,1,자동차,대전광역시 서구 탄방동 80-1 둔산전자타운 지하주차장,탄방동,N,36.340147,127.393798
1101,2019-10-18,1,자동차,대전광역시 서구 변동 51-4 앞 도로,변동,N,36.325608,127.377672
1102,2019-10-18,1,자동차,대전광역시 서구 도산로 431번길 50 한솔빌라 정문 앞,탄방동,N,36.342823,127.395448
1103,2019-10-18,1,자동차,대전광역시 서구 신갈마로 230번길 77 앞 도로,갈마1동,N,36.354794,127.373239
1104,2019-10-21,1,자동차,"대전광역시 서구 동서대로 1107, 가장제일교회 앞",가장동,N,36.328711,127.383551
1105,2019-10-22,1,자동차,대전광역시 서구 도마16길 28 앞,도마1동,Y,36.320188,127.378862
1106,2019-10-22,1,자동차,대전광역시 서구 가장동 54-1 사거리,가장동,N,36.334551,127.388762
1107,2019-10-22,1,자동차,대전광역시 서구 변동 69-1 앞 도로,변동,N,36.321993,127.384416
1108,2019-10-22,1,자동차,대전광역시 서구 도안동 1469,가수원동,N,36.313121,127.351446
1109,2019-10-22,1,자동차,대전광역시 서구 괴정로 189번길 21(에드윈빌),용문동,N,36.333613,127.392022
1110,2019-10-22,1,자동차,대전광역시 서구 용문로 118 한진아파트 정문 앞,용문동,N,36.333935,127.393468
1111,2019-10-23,1,자동차,대전광역시 서구 도마로 59(복수분식 쪽 코너),변동,N,36.32262,127.376716
1112,2019-10-23,1,자동차,대전광역시 서구 관저동 1850,관저1동,N,36.306055,127.33655
1113,2019-10-28,1,자동차,대전광역시 서구 도마동 179-20,도마1동,N,36.311261,127.384868
1114,2019-10-29,1,자동차,대전광역시 서구 정림동 511,정림동,N,36.307201,127.365024
1115,2019-10-30,1,자동차,대전광역시 서구 동서대로 971-1 골목,내동,N,36.334574,127.370617
1116,2019-10-31,1,자동차,대전광역시 서구 탄방동 1282 앞 도로,탄방동,N,36.348386,127.399505
1117,2019-11-01,1,자동차,대전광역시 서구 도마동 89-10,도마1동,N,36.31645,127.379204
1118,2019-11-01,1,자동차,대전광역시 서구 도마동 312-198,도마2동,N,36.310557,127.37248
1119,2019-11-01,1,자동차,대전광역시 서구 도마동 312-198,도마2동,N,36.310557,127.37248
1120,2019-11-01,1,자동차,대전광역시 서구 월드컵대로 484번안길 10,월평1동,Y,36.345691,127.354485
1121,2019-11-02,1,자동차,대전광역시 서구 서구 유등로17번길 132,복수동,N,36.299512,127.375085
1122,2019-11-05,1,자동차,대전광역시 서구 도솔로 175번길 47 인근,도마1동,N,36.326304,127.371318
1123,2019-11-06,1,자동차,대전광역시 서구 월평서로 6번길 9-9,월평1동,N,36.354592,127.359057
1124,2019-11-06,1,자동차,"대전광역시 서구 유등로 17번길 109, 512동 앞",복수동,N,36.298087,127.373226
1125,2019-11-07,1,자동차,대전광역시 서구 탄방동 926,탄방동,Y,36.345068,127.393938
1126,2019-11-07,1,자동차,대전 서구 월평북로 41 남선중학교,월평2동,Y,36.363252,127.372347
1127,2019-11-07,1,자동차,대전광역시 서구 남선로 35-29 앞 도로,탄방동,N,36.347377,127.396137
1128,2019-11-07,1,자동차,대전광역시 서구 배재로 117 주차장,도마2동,N,36.318678,127.370967
1129,2019-11-07,1,자동차,대전광역시 서구 가수원동 618-5,가수원동,N,36.294109,127.350501
1130,2019-11-07,1,자동차,대전광역시 서구 가수원동 618-5,가수원동,N,36.294109,127.350501
1131,2019-11-07,1,자동차,대전광역시 서구 가수원동 618-5,가수원동,N,36.294109,127.350501
1132,2019-11-07,1,자동차,대전광역시 서구 가수원동 618-5,가수원동,N,36.294109,127.350501
1133,2019-11-07,1,자동차,대전광역시 서구 가수원동 618-5,가수원동,N,36.294109,127.350501
1134,2019-11-07,1,자동차,대전광역시 서구 가수원동 618-5,가수원동,N,36.294109,127.350501
1135,2019-11-08,1,자동차,대전광역시 서구 대덕대로 127번길 46,갈마2동,N,36.3451,127.372214
1136,2019-11-08,1,자동차,대전광역시 서구 갈마동 389 앞,갈마1동,N,36.345499,127.36585
1137,2019-11-08,1,자동차,"대전광역시 서구 문정로90번길 60, 109동 앞 주차장",탄방동,N,36.344967,127.388324
1138,2019-11-11,1,자동차,대전광역시 서구 관저동 1962-8 인근 도로,관저2동,N,36.294836,127.323976
1139,2019-11-11,1,자동차,대전광역시 서구 도솔로 457 도로변,탄방동,N,36.34392,127.394994
1140,2019-11-13,1,자동차,대전광역시 서구 도안동 1469,가수원동,N,36.313121,127.351446
1141,2019-11-14,1,자동차,대전광역시 서구 계백로 1135 지하1층,가수원동,N,36.304774,127.349489
1142,2019-11-18,1,자동차,대전 서구 대덕대로 150,갈마2동,N,36.344593,127.376886
1143,2019-11-18,1,자동차,대전광역시 서구 가장동 59,가장동,N,36.332898,127.384531
1144,2019-11-18,1,자동차,대전광역시 서구 대덕대로 220번길 54 앞,둔산2동,N,36.351849,127.382232
1145,2019-11-18,1,자동차,대전 서구 남선로 66,탄방동,N,36.346078,127.397607
1146,2019-11-18,1,자동차,대전 서구 남선로 66,탄방동,N,36.346078,127.397607
1147,2019-11-20,1,자동차,대전광역시 서구 탄방동 1379 공영주차장,탄방동,N,36.345566,127.399805
1148,2019-11-20,1,자동차,대전광역시 서구 탄방동 1379 공영주차장,탄방동,N,36.345566,127.399805
1149,2019-11-20,1,자동차,"대전광역시 서구 복수북로 51, 202동 앞",복수동,N,36.308806,127.375489
1150,2019-11-21,1,자동차,대전광역시 서구 가수원동 547-173,가수원동,Y,36.298002,127.357171
1151,2019-11-21,1,자동차,대전광역시 서구 관저중로 10 주차장,관저2동,N,36.292927,127.335526
1152,2019-11-21,1,자동차,대전광역시 서구 월평동 1397 앞 도로,월평1동,N,36.352063,127.35461
1153,2019-11-21,1,자동차,대전광역시 서구 도솔로 412번길 32 앞 도로,탄방동,N,36.341469,127.39146
1154,2019-11-21,1,자동차,"대전광역시 서구 월평동 791, 1층 주차장",월평1동,N,36.355559,127.366258
1155,2019-11-21,1,자동차,대전광역시 서구 도마동 109-2,도마2동,N,36.317545,127.373226
1156,2019-11-25,1,자동차,대전광역시 서구 괴곡동 1040 인근 도로,가수원동,N,36.282496,127.344765
1157,2019-11-25,1,자동차,대전광역시 서구 변동 254-159,변동,N,36.332717,127.368693
1158,2019-11-25,1,자동차,대전광역시 서구 변동 254-159,변동,N,36.332717,127.368693
1159,2019-11-25,1,자동차,대전광역시 서구 가장동 40-4,가장동,N,36.329945,127.385
1160,2019-11-25,1,자동차,대전광역시 서구 변동 13-1 옆 도로,변동,N,36.328759,127.380521
1161,2019-11-26,1,자동차,대전광역시 서구 갈마동 344-47 주차장,갈마2동,N,36.348717,127.372787
1162,2019-11-29,1,자동차,"대전광역시 서구 관저동 1599 천년나무아파트, 105동 쪽 지상주차장",관저2동,Y,36.292955,127.343887
1163,2019-11-29,1,자동차,"대전광역시 서구 괴정동 87-10, 주차장 내",괴정동,N,36.335271,127.381427
1164,2019-11-30,1,자동차,대전광역시 서구 탄방동 1379 공영주차장,탄방동,N,36.345566,127.399805
1165,2019-11-30,1,자동차,대전광역시 서구 탄방동 69-10,탄방동,N,36.342645,127.395918
1166,2019-11-30,1,자동차,대전광역시 서구 문예로 5 건너편 도로,탄방동,N,36.347246,127.389855
1167,2019-11-30,1,자동차,대전광역시 서구 관저동로 89 앞 노상주차장,관저2동,N,36.300064,127.340231
1168,2019-11-30,1,자동차,대전광역시 서구 관저동로 89 앞 노상주차장,관저2동,N,36.300064,127.340231
1169,2019-11-30,1,자동차,대전 서구 문정로90번길 60,탄방동,N,36.344967,127.388324
1170,2019-12-02,1,자동차,대전광역시 서구 괴정동 49-3,괴정동,Y,36.338847,127.38806
1171,2019-12-03,1,자동차,대전광역시 서구 만년동 293 뒷편 주차장,만년동,N,36.367987,127.379998
1172,2019-12-04,1,자동차,대전광역시 서구 관저동 1233 식당 앞,관저2동,N,36.300933,127.337629
1173,2019-12-05,1,자동차,대전광역시 서구 정림동 563 공원 인근 주차장,정림동,N,36.306385,127.364084
1174,2019-12-05,1,자동차,대전광역시 서구 정림동 563 공원 인근 주차장,정림동,N,36.306385,127.364084
1175,2019-12-08,1,자동차,대전광역시 서구 탄방동 90-6,탄방동,N,36.34035,127.391212
1176,2019-12-08,1,자동차,대전광역시 서구 복수동 569,복수동,N,36.299186,127.37482
1177,2019-12-08,1,자동차,대전광역시 서구 둔지로 42 인근 도로,둔산2동,N,36.353362,127.376872
1178,2019-12-08,1,자동차,대전광역시 서구 괴정동 69-43 옆 도로,괴정동,N,36.338698,127.380197
1179,2019-12-11,1,자동차,대전광역시 서구 월평동 187-16,월평1동,Y,36.34874,127.351674
1180,2019-12-11,1,자동차,대전광역시 서구 관저동 1365 부근 도로,관저2동,Y,36.29822,127.339267
1181,2019-12-11,1,자동차,대전광역시 서구 봉우로 8번길 23 앞,관저1동,N,36.302551,127.333719
1182,2019-12-11,1,자동차,대전광역시 서구 복수동 738,복수동,N,36.2974,127.376148
1183,2019-12-11,1,자동차,대전광역시 서구 갈마동 348-28,갈마2동,N,36.346252,127.371837
1184,2019-12-11,1,자동차,대전광역시 서구 월평동 276 뒷편 주차장,월평2동,N,36.360574,127.377282
1185,2019-12-11,1,자동차,대전광역시 서구 갈마동 1047 앞 도로,갈마2동,N,36.348065,127.375555
1186,2019-12-11,1,자동차,대전광역시 서구 유등로 43번길 36,복수동,N,36.298337,127.379692
1187,2019-12-12,1,자동차,대전 서구 가장로 106,가장동,Y,36.332889,127.384442
1188,2019-12-12,1,자동차,대전 서구 가장로 106,가장동,N,36.332889,127.384442
1189,2019-12-12,1,자동차,대전 서구 가장로 106,가장동,N,36.332889,127.384442
1190,2019-12-12,1,자동차,대전광역시 서구 가장동 190,가장동,N,36.332806,127.387628
1191,2019-12-12,1,자동차,대전광역시 서구 가장동 190,가장동,N,36.332806,127.387628
1192,2019-12-12,1,자동차,대전광역시 서구 가장동 190,가장동,N,36.332806,127.387628
1193,2019-12-12,1,자동차,대전광역시 서구 가장동 190,가장동,N,36.332806,127.387628
